T(K)        G17/(RT)
3.02412e+03 1.57104415e+01
3.04774e+03 1.57088389e+01
3.07136e+03 1.57072609e+01
3.09497e+03 1.57057070e+01
3.11859e+03 1.57041766e+01
3.14221e+03 1.57026692e+01
3.16583e+03 1.57011844e+01
3.18945e+03 1.56997215e+01
3.21307e+03 1.56982801e+01
3.23668e+03 1.56968598e+01
3.26030e+03 1.56954600e+01
3.28392e+03 1.56940804e+01
3.30754e+03 1.56927204e+01
3.33116e+03 1.56913798e+01
3.35477e+03 1.56900580e+01
3.37839e+03 1.56887547e+01
3.40201e+03 1.56874695e+01
3.42563e+03 1.56862021e+01
3.44925e+03 1.56849519e+01
3.47286e+03 1.56837188e+01
3.49648e+03 1.56825024e+01
3.52010e+03 1.56813022e+01
3.54372e+03 1.56801181e+01
3.56734e+03 1.56789497e+01
3.59095e+03 1.56777966e+01
3.61457e+03 1.56766586e+01
3.63819e+03 1.56755353e+01
3.66181e+03 1.56744266e+01
3.68543e+03 1.56733321e+01
3.70905e+03 1.56722515e+01
3.73266e+03 1.56711845e+01
3.75628e+03 1.56701310e+01
3.77990e+03 1.56690907e+01
3.80352e+03 1.56680633e+01
3.82714e+03 1.56670485e+01
3.85075e+03 1.56660462e+01
3.87437e+03 1.56650562e+01
3.89799e+03 1.56640781e+01
3.92161e+03 1.56631118e+01
3.94523e+03 1.56621571e+01
3.96884e+03 1.56612137e+01
3.99246e+03 1.56602815e+01
4.01608e+03 1.56593603e+01
4.03970e+03 1.56584498e+01
4.06332e+03 1.56575499e+01
4.08693e+03 1.56566604e+01
4.11055e+03 1.56557812e+01
4.13417e+03 1.56549120e+01
4.15779e+03 1.56540526e+01
4.18141e+03 1.56532030e+01
4.20503e+03 1.56523629e+01
4.22864e+03 1.56515322e+01
4.25226e+03 1.56507108e+01
4.27588e+03 1.56498984e+01
4.29950e+03 1.56490949e+01
4.32312e+03 1.56483002e+01
4.34673e+03 1.56475141e+01
4.37035e+03 1.56467366e+01
4.39397e+03 1.56459674e+01
4.41759e+03 1.56452064e+01
4.44121e+03 1.56444535e+01
4.46482e+03 1.56437086e+01
4.48844e+03 1.56429715e+01
4.51206e+03 1.56422422e+01
4.53568e+03 1.56415204e+01
4.55930e+03 1.56408061e+01
4.58291e+03 1.56400992e+01
4.60653e+03 1.56393995e+01
4.63015e+03 1.56387070e+01
4.65377e+03 1.56380214e+01
4.67739e+03 1.56373429e+01
4.70101e+03 1.56366711e+01
4.72462e+03 1.56360060e+01
4.74824e+03 1.56353476e+01
4.77186e+03 1.56346957e+01
4.79548e+03 1.56340502e+01
4.81910e+03 1.56334110e+01
4.84271e+03 1.56327781e+01
4.86633e+03 1.56321513e+01
4.88995e+03 1.56315305e+01
4.91357e+03 1.56309158e+01
4.93719e+03 1.56303069e+01
4.96080e+03 1.56297038e+01
4.98442e+03 1.56291064e+01
5.00804e+03 1.56285147e+01
5.03166e+03 1.56279285e+01
5.05528e+03 1.56273478e+01
5.07889e+03 1.56267725e+01
5.10251e+03 1.56262025e+01
5.12613e+03 1.56256378e+01
5.14975e+03 1.56250782e+01
5.17337e+03 1.56245238e+01
5.19698e+03 1.56239744e+01
5.22060e+03 1.56234300e+01
5.24422e+03 1.56228904e+01
5.26784e+03 1.56223557e+01
5.29146e+03 1.56218258e+01
5.31508e+03 1.56213006e+01
5.33869e+03 1.56207801e+01
5.36231e+03 1.56202641e+01
5.38593e+03 1.56197526e+01
5.40955e+03 1.56192457e+01
5.43317e+03 1.56187431e+01
5.45678e+03 1.56182449e+01
5.48040e+03 1.56177509e+01
5.50402e+03 1.56172612e+01
5.52764e+03 1.56167757e+01
5.55126e+03 1.56162944e+01
5.57487e+03 1.56158171e+01
5.59849e+03 1.56153438e+01
5.62211e+03 1.56148745e+01
5.64573e+03 1.56144091e+01
5.66935e+03 1.56139477e+01
5.69296e+03 1.56134900e+01
5.71658e+03 1.56130361e+01
5.74020e+03 1.56125860e+01
5.76382e+03 1.56121395e+01
5.78744e+03 1.56116967e+01
5.81106e+03 1.56112575e+01
5.83467e+03 1.56108218e+01
5.85829e+03 1.56103897e+01
5.88191e+03 1.56099610e+01
5.90553e+03 1.56095358e+01
5.92915e+03 1.56091139e+01
5.95276e+03 1.56086954e+01
5.97638e+03 1.56082802e+01
6.00000e+03 1.56078683e+01
