T(K)        G13/(RT)
4.03970e+03 -5.04265360e+00
4.06332e+03 -5.16660082e+00
4.08693e+03 -5.28902983e+00
4.11055e+03 -5.40996807e+00
4.13417e+03 -5.52944236e+00
4.15779e+03 -5.64747893e+00
4.18141e+03 -5.76410338e+00
4.20503e+03 -5.87934076e+00
4.22864e+03 -5.99321555e+00
4.25226e+03 -6.10575168e+00
4.27588e+03 -6.21697257e+00
4.29950e+03 -6.32690111e+00
4.32312e+03 -6.43555970e+00
4.34673e+03 -6.54297023e+00
4.37035e+03 -6.64915414e+00
4.39397e+03 -6.75413241e+00
4.41759e+03 -6.85792556e+00
4.44121e+03 -6.96055368e+00
4.46482e+03 -7.06203644e+00
4.48844e+03 -7.16239308e+00
4.51206e+03 -7.26164245e+00
4.53568e+03 -7.35980302e+00
4.55930e+03 -7.45689285e+00
4.58291e+03 -7.55292966e+00
4.60653e+03 -7.64793079e+00
4.63015e+03 -7.74191322e+00
4.65377e+03 -7.83489360e+00
4.67739e+03 -7.92688826e+00
4.70101e+03 -8.01791316e+00
4.72462e+03 -8.10798399e+00
4.74824e+03 -8.19711609e+00
4.77186e+03 -8.28532453e+00
4.79548e+03 -8.37262407e+00
4.81910e+03 -8.45902917e+00
4.84271e+03 -8.54455404e+00
4.86633e+03 -8.62921259e+00
4.88995e+03 -8.71301848e+00
4.91357e+03 -8.79598510e+00
4.93719e+03 -8.87812559e+00
4.96080e+03 -8.95945284e+00
4.98442e+03 -9.03997950e+00
5.00804e+03 -9.11971798e+00
5.03166e+03 -9.19868047e+00
5.05528e+03 -9.27687892e+00
5.07889e+03 -9.35432507e+00
5.10251e+03 -9.43103044e+00
5.12613e+03 -9.50700635e+00
5.14975e+03 -9.58226390e+00
5.17337e+03 -9.65681401e+00
5.19698e+03 -9.73066738e+00
5.22060e+03 -9.80383454e+00
5.24422e+03 -9.87632582e+00
5.26784e+03 -9.94815137e+00
5.29146e+03 -1.00193212e+01
5.31508e+03 -1.00898450e+01
5.33869e+03 -1.01597326e+01
5.36231e+03 -1.02289932e+01
5.38593e+03 -1.02976363e+01
5.40955e+03 -1.03656710e+01
5.43317e+03 -1.04331063e+01
5.45678e+03 -1.04999510e+01
5.48040e+03 -1.05662137e+01
5.50402e+03 -1.06319031e+01
5.52764e+03 -1.06970274e+01
5.55126e+03 -1.07615951e+01
5.57487e+03 -1.08256141e+01
5.59849e+03 -1.08890925e+01
5.62211e+03 -1.09520382e+01
5.64573e+03 -1.10144588e+01
5.66935e+03 -1.10763619e+01
5.69296e+03 -1.11377551e+01
5.71658e+03 -1.11986457e+01
5.74020e+03 -1.12590409e+01
5.76382e+03 -1.13189479e+01
5.78744e+03 -1.13783736e+01
5.81106e+03 -1.14373250e+01
5.83467e+03 -1.14958088e+01
5.85829e+03 -1.15538319e+01
5.88191e+03 -1.16114006e+01
5.90553e+03 -1.16685215e+01
5.92915e+03 -1.17252011e+01
5.95276e+03 -1.17814455e+01
5.97638e+03 -1.18372610e+01
6.00000e+03 0.00000000e+00
