T(K)        G14/(RT)
3.11859e+03 -7.57324435e+00
3.14221e+03 -7.70699477e+00
3.16583e+03 -7.83847799e+00
3.18945e+03 -7.96774738e+00
3.21307e+03 -8.09485472e+00
3.23668e+03 -8.21985027e+00
3.26030e+03 -8.34278280e+00
3.28392e+03 -8.46369966e+00
3.30754e+03 -8.58264685e+00
3.33116e+03 -8.69966903e+00
3.35477e+03 -8.81480959e+00
3.37839e+03 -8.92811069e+00
3.40201e+03 -9.03961332e+00
3.42563e+03 -9.14935730e+00
3.44925e+03 -9.25738138e+00
3.47286e+03 -9.36372321e+00
3.49648e+03 -9.46841943e+00
3.52010e+03 -9.57150569e+00
3.54372e+03 -9.67301667e+00
3.56734e+03 -9.77298611e+00
3.59095e+03 -9.87144688e+00
3.61457e+03 -9.96843096e+00
3.63819e+03 -1.00639695e+01
3.66181e+03 -1.01580928e+01
3.68543e+03 -1.02508305e+01
3.70905e+03 -1.03422114e+01
3.73266e+03 -1.04322634e+01
3.75628e+03 -1.05210140e+01
3.77990e+03 -1.06084898e+01
3.80352e+03 -1.06947168e+01
3.82714e+03 -1.07797203e+01
3.85075e+03 -1.08635251e+01
3.87437e+03 -1.09461552e+01
3.89799e+03 -1.10276343e+01
3.92161e+03 -1.11079851e+01
3.94523e+03 -1.11872302e+01
3.96884e+03 -1.12653914e+01
3.99246e+03 -1.13424900e+01
4.01608e+03 -1.14185468e+01
4.03970e+03 -1.14935823e+01
4.06332e+03 -1.15676163e+01
4.08693e+03 -1.16406681e+01
4.11055e+03 -1.17127569e+01
4.13417e+03 -1.17839010e+01
4.15779e+03 -1.18541186e+01
4.18141e+03 -1.19234274e+01
4.20503e+03 -1.19918447e+01
4.22864e+03 -1.20593874e+01
4.25226e+03 -1.21260720e+01
4.27588e+03 -1.21919147e+01
4.29950e+03 -1.22569314e+01
4.32312e+03 -1.23211374e+01
4.34673e+03 -1.23845480e+01
4.37035e+03 -1.24471779e+01
4.39397e+03 -1.25090416e+01
4.41759e+03 -1.25701533e+01
4.44121e+03 -1.26305269e+01
4.46482e+03 -1.26901759e+01
4.48844e+03 -1.27491138e+01
4.51206e+03 -1.28073534e+01
4.53568e+03 -1.28649076e+01
4.55930e+03 -1.29217888e+01
4.58291e+03 -1.29780094e+01
4.60653e+03 -1.30335812e+01
4.63015e+03 -1.30885160e+01
4.65377e+03 -1.31428254e+01
4.67739e+03 -1.31965205e+01
4.70101e+03 -1.32496126e+01
4.72462e+03 -1.33021124e+01
4.74824e+03 -1.33540305e+01
4.77186e+03 -1.34053773e+01
4.79548e+03 -1.34561631e+01
4.81910e+03 -1.35063979e+01
4.84271e+03 -1.35560915e+01
4.86633e+03 -1.36052536e+01
4.88995e+03 -1.36538936e+01
4.91357e+03 -1.37020207e+01
4.93719e+03 -1.37496442e+01
4.96080e+03 -1.37967728e+01
4.98442e+03 -1.38434155e+01
5.00804e+03 -1.38895807e+01
5.03166e+03 -1.39352769e+01
5.05528e+03 -1.39805125e+01
5.07889e+03 -1.40252956e+01
5.10251e+03 -1.40696341e+01
5.12613e+03 -1.41135359e+01
5.14975e+03 -1.41570088e+01
5.17337e+03 -1.42000602e+01
5.19698e+03 -1.42426977e+01
5.22060e+03 -1.42849286e+01
5.24422e+03 -1.43267600e+01
5.26784e+03 -1.43681990e+01
5.29146e+03 -1.44092525e+01
5.31508e+03 -1.44499274e+01
5.33869e+03 -1.44902304e+01
5.36231e+03 -1.45301679e+01
5.38593e+03 -1.45697466e+01
5.40955e+03 -1.46089728e+01
5.43317e+03 -1.46478527e+01
5.45678e+03 -1.46863926e+01
5.48040e+03 -1.47245984e+01
5.50402e+03 -1.47624761e+01
5.52764e+03 -1.48000316e+01
5.55126e+03 -1.48372706e+01
5.57487e+03 -1.48741989e+01
5.59849e+03 -1.49108219e+01
5.62211e+03 -1.49471452e+01
5.64573e+03 -1.49831743e+01
5.66935e+03 -1.50189143e+01
5.69296e+03 -1.50543706e+01
5.71658e+03 -1.50895483e+01
5.74020e+03 -1.51244524e+01
5.76382e+03 -1.51590881e+01
5.78744e+03 -1.51934601e+01
5.81106e+03 -1.52275733e+01
5.83467e+03 -1.52614326e+01
5.85829e+03 -1.52950426e+01
5.88191e+03 -1.53284079e+01
5.90553e+03 -1.53615330e+01
5.92915e+03 -1.53944226e+01
5.95276e+03 -1.54270810e+01
5.97638e+03 -1.54595125e+01
6.00000e+03 -1.54917216e+01
