T(K)        G6/(RT)
4.32312e+03 2.02096472e-01
4.34673e+03 1.93116348e-01
4.37035e+03 1.84233283e-01
4.39397e+03 1.75445713e-01
4.41759e+03 1.66752107e-01
4.44121e+03 1.58150965e-01
4.46482e+03 1.49640820e-01
4.48844e+03 1.41220235e-01
4.51206e+03 1.32887804e-01
4.53568e+03 1.24642151e-01
4.55930e+03 1.16481925e-01
4.58291e+03 1.08405807e-01
4.60653e+03 1.00412503e-01
4.63015e+03 9.25007458e-02
4.65377e+03 8.46692936e-02
4.67739e+03 7.69169298e-02
4.70101e+03 6.92424627e-02
4.72462e+03 6.16447239e-02
4.74824e+03 5.41225684e-02
4.77186e+03 4.66748741e-02
4.79548e+03 3.93005407e-02
4.81910e+03 3.19984896e-02
4.84271e+03 2.47676633e-02
4.86633e+03 1.76070246e-02
4.88995e+03 1.05155566e-02
4.91357e+03 3.49226191e-03
4.93719e+03 -3.46383793e-03
4.96080e+03 -1.03537026e-02
4.98442e+03 -1.71782737e-02
5.00804e+03 -2.39384750e-02
5.03166e+03 -3.06352128e-02
5.05528e+03 -3.72693768e-02
5.07889e+03 -4.38418398e-02
5.10251e+03 -5.03534587e-02
5.12613e+03 -5.68050745e-02
5.14975e+03 -6.31975126e-02
5.17337e+03 -6.95315837e-02
5.19698e+03 -7.58080834e-02
5.22060e+03 -8.20277931e-02
5.24422e+03 -8.81914802e-02
5.26784e+03 -9.42998981e-02
5.29146e+03 -1.00353787e-01
5.31508e+03 -1.06353874e-01
5.33869e+03 -1.12300872e-01
5.36231e+03 -1.18195484e-01
5.38593e+03 -1.24038399e-01
5.40955e+03 -1.29830293e-01
5.43317e+03 -1.35571832e-01
5.45678e+03 -1.41263670e-01
5.48040e+03 -1.46906449e-01
5.50402e+03 -1.52500801e-01
5.52764e+03 -1.58047348e-01
5.55126e+03 -1.63546698e-01
5.57487e+03 -1.68999451e-01
5.59849e+03 -1.74406198e-01
5.62211e+03 -1.79767519e-01
5.64573e+03 -1.85083983e-01
5.66935e+03 -1.90356151e-01
5.69296e+03 -1.95584574e-01
5.71658e+03 -2.00769794e-01
5.74020e+03 -2.05912346e-01
5.76382e+03 -2.11012752e-01
5.78744e+03 -2.16071530e-01
5.81106e+03 -2.21089187e-01
5.83467e+03 -2.26066222e-01
5.85829e+03 -2.31003126e-01
5.88191e+03 -2.35900384e-01
5.90553e+03 -2.40758470e-01
5.92915e+03 -2.45577852e-01
5.95276e+03 -2.50358993e-01
5.97638e+03 -2.55102343e-01
6.00000e+03 -2.59808351e-01
